Postcodes,Latitude,Longitude
E1 1LT, 51.51365, -0.066939
E1 1LU, 51.51275, -0.067496
E1 1LW, 51.51472, -0.068796
E1 1LX, 51.51272, -0.066892
E1 1LY, 51.51274, -0.066502
E1 1LZ, 51.51378, -0.065276
E1 1NA, 51.51282, -0.065115
E1 1NB, 51.51441, -0.06535
E1 1ND, 51.51443, -0.066286
E1 1NE, 51.51305, -0.065509
E1 1NG, 51.51414, -0.065275
E1 1NH, 51.51305, -0.065509
E1 1NJ, 51.51464, -0.064476
E1 1NL, 51.51467, -0.063033
E1 1NN, 51.51464, -0.064476
E1 1NP, 51.51467, -0.065916
E1 1NR, 51.51469, -0.067356
E1 1NS, 51.51377, -0.065954
E1 1NT, 51.51389, -0.066136
E1 1NU, 51.51464, -0.064981
E1 1NW, 51.51464, -0.064476
E1 1NY, 51.51463, -0.066033
E1 1NZ, 51.51463, -0.066033
E1 1PA, 51.51242, -0.064397
E1 1PB, 51.51251, -0.064912
E1 1PD, 51.51176, -0.065852
E1 1PE, 51.5125, -0.065849
E1 1PF, 51.51234, -0.066274
E1 1PG, 51.51214, -0.065677
E1 1PH, 51.51509, -0.064558
E1 1PJ, 51.51427, -0.063382
E1 1PP, 51.51336, -0.06551
E1 1PQ, 51.51413, -0.062653
E1 1PR, 51.51345, -0.06591
E1 1PS, 51.51335, -0.06662
E1 1PT, 51.51305, -0.065509
E1 1PU, 51.51501, -0.062875
E1 1PW, 51.5134, -0.066157
E1 1PX, 51.51495, -0.062502
E1 1PY, 51.51418, -0.063083
E1 1PZ, 51.5145, -0.062738
E1 1QA, 51.51464, -0.064476
E1 1QB, 51.51394, -0.063295
E1 1QD, 51.51394, -0.063295
E1 1QE, 51.51373, -0.063074
E1 1QF, 51.51286, -0.062778
E1 1QG, 51.51903, -0.058048
E1 1QH, 51.51295, -0.063294
E1 1QL, 51.51183, -0.062506
E1 1QN, 51.51258, -0.062271
E1 1QP, 51.51467, -0.065916
E1 1QQ, 51.51509, -0.064558
E1 1QR, 51.51375, -0.064514
E1 1QS, 51.51195, -0.06459
E1 1QT, 51.51195, -0.06459
E1 1QU, 51.51195, -0.06459
E1 1QW, 51.51286, -0.062346
E1 1RA, 51.51467, -0.065916
E1 1RD, 51.515, -0.063797
E1 1RE, 51.51464, -0.064476
E1 1RF, 51.51193, -0.064432
E1 1RH, 51.51442, -0.065033
E1 1RJ, 51.51377, -0.065954
E1 1RL, 51.51422, -0.064955
E1 1RN, 51.51392, -0.064463
E1 1RR, 51.51207, -0.065435
E1 1RS, 51.51421, -0.064422
E1 1RT, 51.51345, -0.063892
E1 1RU, 51.51289, -0.06442
E1 1RX, 51.51339, -0.06437
E1 1RY, 51.51342, -0.065047
E1 1SA, 51.5115, -0.064364
E1 1SB, 51.51179, -0.06477
E1 1SD, 51.51154, -0.06478
E1 1SE, 51.51185, -0.064234
E1 1SF, 51.51903, -0.058048
E1 1SG, 51.51509, -0.064558
E1 1SH, 51.51903, -0.058048
E1 1SJ, 51.51492, -0.064161
E1 1SL, 51.51903, -0.058048
E1 1SN, 51.51903, -0.058048
E1 1SP, 51.51736, -0.065802
E1 1SQ, 51.51509, -0.064558
E1 1SR, 51.51736, -0.065802
E1 1SS, 51.51503, -0.064157
E1 1ST, 51.51503, -0.064157
E1 1SU, 51.51503, -0.064157
E1 1SW, 51.51492, -0.064161
E1 1SX, 51.51509, -0.064558
E1 1SY, 51.51903, -0.058048
E1 1SZ, 51.51903, -0.058048
E1 1TA, 51.51903, -0.058048
E1 1TB, 51.51503, -0.064157
E1 1TD, 51.51503, -0.064157
E1 1TE, 51.51902, -0.058106
E1 1TF, 51.51903, -0.058048
E1 1TG, 51.51509, -0.064558
E1 1TH, 51.51509, -0.064558
E1 1TJ, 51.51509, -0.064558
E1 1TL, 51.51509, -0.064558
E1 1TN, 51.51509, -0.064558
E1 1TP, 51.51736, -0.065802
E1 1TQ, 51.51903, -0.058048
E1 1TR, 51.51903, -0.058048
E1 1TS, 51.51902, -0.058106
E1 1TT, 51.51903, -0.058048
E1 1TU, 51.51903, -0.058048
E1 1TW, 51.51903, -0.058048
E1 1TX, 51.51903, -0.058048
E1 1TY, 51.51903, -0.058048
E1 1TZ, 51.51903, -0.058048
E1 1UA, 51.51903, -0.058048
E1 1UB, 51.51903, -0.058048
E1 1UD, 51.51903, -0.058048
E1 1UE, 51.51903, -0.058048
E1 1UF, 51.51903, -0.058048
E1 1UY, 51.51903, -0.058048
E1 1UZ, 51.51903, -0.058048
E1 1WA, 51.51903, -0.058048
E1 1WB, 51.51903, -0.058048
E1 1WD, 51.51903, -0.058048
E1 1WE, 51.51903, -0.058048
E1 1WF, 51.51903, -0.058048
E1 1WG, 51.51903, -0.058048
E1 1WH, 51.51903, -0.058048
E1 1WJ, 51.51903, -0.058048
E1 1WL, 51.51903, -0.058048
E1 1WN, 51.51903, -0.058048
E1 1WP, 51.51903, -0.058048
E1 1WQ, 51.51903, -0.058048
E1 1WR, 51.51903, -0.058048
E1 1WS, 51.51903, -0.058048
E1 1WT, 51.51903, -0.058048
E1 1WU, 51.51903, -0.058048
E1 1WW, 51.51903, -0.058048
E1 1WX, 51.51903, -0.058048
E1 1WY, 51.51903, -0.058048
E1 1WZ, 51.51903, -0.058048
E1 1XA, 51.51903, -0.058048
E1 1XB, 51.51903, -0.058048
E1 1XQ, 51.51903, -0.058048
E1 1XU, 51.51903, -0.058048
E1 1XW, 51.51903, -0.058048
E1 1XY, 51.51903, -0.058048
E1 1XZ, 51.51903, -0.058048
E1 1YB, 51.51902, -0.058106
E1 1YD, 51.51903, -0.058048
E1 1YF, 51.51903, -0.058048
E1 1YQ, 51.51902, -0.058106
E1 1YT, 51.51903, -0.058048
E1 1YX, 51.51903, -0.058048
E1 1YZ, 51.51903, -0.058048
E1 1ZE, 51.51903, -0.058048
E1 1ZZ, 51.52002, -0.057631
E1 2AA, 51.51691, -0.060272
E1 2AB, 51.51685, -0.060606
E1 2AD, 51.51778, -0.060667
E1 2AE, 51.51733, -0.061147
E1 2AF, 51.51516, -0.061038
E1 2AG, 51.51723, -0.061138
E1 2AH, 51.51678, -0.059845
E1 2AJ, 51.51659, -0.059795
E1 2AL, 51.51633, -0.059994
E1 2AN, 51.516, -0.061492
E1 2AP, 51.51573, -0.059399
E1 2AQ, 51.516, -0.05959
E1 2AR, 51.51565, -0.060772
E1 2AS, 51.51567, -0.060339
E1 2AT, 51.51664, -0.062042
E1 2AU, 51.51546, -0.060722
E1 2AW, 51.51579, -0.061112
E1 2AX, 51.51571, -0.061879
E1 2AY, 51.51903, -0.058048
E1 2AZ, 51.5165, -0.060059
E1 2BA, 51.5172, -0.062119
E1 2BB, 51.51813, -0.062022
E1 2BD, 51.51622, -0.059364
E1 2BE, 51.51406, -0.061517
E1 2BF, 51.51178, -0.060821
E1 2BG, 51.51815, -0.058562
E1 2BH, 51.51635, -0.058638
E1 2BJ, 51.51657, -0.05762
E1 2BL, 51.51669, -0.058162
E1 2BN, 51.51629, -0.057329
E1 2BP, 51.51579, -0.057307
E1 2BQ, 51.51668, -0.05737
E1 2BS, 51.51546, -0.057306
E1 2BT, 51.51488, -0.059061
E1 2BU, 51.51483, -0.058933
E1 2BW, 51.5172, -0.057478
E1 2BX, 51.51455, -0.058715
E1 2BY, 51.51408, -0.057942
E1 2BZ, 51.51453, -0.057274
E1 2DA, 51.51498, -0.060974
E1 2DB, 51.51458, -0.060155
E1 2DD, 51.51503, -0.059746
E1 2DE, 51.51519, -0.059552
E1 2DF, 51.51903, -0.058048
E1 2DG, 51.51903, -0.058048
E1 2DH, 51.51523, -0.059089
E1 2DJ, 51.51458, -0.060155
E1 2DL, 51.51542, -0.060277
E1 2DN, 51.51567, -0.05907
E1 2DP, 51.51699, -0.059087
E1 2DQ, 51.51519, -0.059552
E1 2DR, 51.51612, -0.058676
E1 2DS, 51.5151, -0.058331
E1 2DT, 51.51545, -0.058388
E1 2DU, 51.5154, -0.057626
E1 2DW, 51.5151, -0.058331
E1 2DX, 51.51903, -0.058048
E1 2DY, 51.51512, -0.057869
E1 2DZ, 51.51528, -0.057343
E1 2EA, 51.51662, -0.058987
E1 2EB, 51.51501, -0.061736
E1 2ED, 51.51904, -0.058523
E1 2EE, 51.51908, -0.057181
E1 2EF, 51.51631, -0.061839
E1 2EG, 51.51917, -0.05676
E1 2EH, 51.51903, -0.058048
E1 2EJ, 51.51198, -0.056129
E1 2EL, 51.51906, -0.055525
E1 2EN, 51.51761, -0.056811
E1 2EP, 51.51709, -0.056459
E1 2EQ, 51.51717, -0.054567
E1 2ER, 51.512, -0.055739
E1 2ES, 51.51717, -0.056023
E1 2ET, 51.51736, -0.055409
E1 2EU, 51.51709, -0.055335
E1 2EW, 51.5174, -0.058276
E1 2EX, 51.5145, -0.059625
E1 2EY, 51.51667, -0.054487
E1 2EZ, 51.5134, -0.06179
E1 2FA, 51.51438, -0.058448
E1 2FB, 51.51434, -0.057239
E1 2FD, 51.51418, -0.060935
E1 2FE, 51.51445, -0.060866
E1 2FF, 51.51136, -0.056717
E1 2FG, 51.5149, -0.058844
E1 2FH, 51.51447, -0.053544
E1 2FJ, 51.51862, -0.056437
E1 2FL, 51.5182, -0.056066
E1 2FN, 51.51816, -0.055606
E1 2FP, 51.51886, -0.056845
E1 2FQ, 51.51861, -0.056754
E1 2FR, 51.51861, -0.056754
E1 2FS, 51.51789, -0.056468
E1 2FT, 51.51822, -0.0568
E1 2FU, 51.51822, -0.0568
E1 2FW, 51.5188, -0.055896
E1 2FX, 51.51834, -0.055656
E1 2FY, 51.51803, -0.055583
E1 2FZ, 51.51832, -0.056046
E1 2GA, 51.51796, -0.056004
E1 2GB, 51.51822, -0.0568
E1 2GD, 51.51469, -0.055394
E1 2GL, 51.51903, -0.058048
E1 2HA, 51.51699, -0.055973
E1 2HB, 51.51436, -0.058016
E1 2HD, 51.51623, -0.056207
E1 2HE, 51.51587, -0.055632
E1 2HF, 51.51719, -0.056729
E1 2HG, 51.51621, -0.055458
E1 2HH, 51.51587, -0.055632
E1 2HJ, 51.51572, -0.055177
E1 2HL, 51.51567, -0.056577
E1 2HN, 51.51529, -0.057357
E1 2HP, 51.51528, -0.056896
E1 2HQ, 51.51485, -0.055891
E1 2HR, 51.51454, -0.055501
E1 2HS, 51.5167, -0.056346
E1 2HT, 51.51903, -0.058048
E1 2HU, 51.51454, -0.055818
E1 2HX, 51.51594, -0.056148
E1 2JA, 51.51757, -0.05713
E1 2JB, 51.51616, -0.057868
E1 2JD, 51.51588, -0.057966
E1 2JE, 51.5158, -0.058459
E1 2JF, 51.51607, -0.059284
E1 2JG, 51.51455, -0.058715
E1 2JH, 51.51678, -0.059586
E1 2JJ, 51.51724, -0.061411
E1 2JL, 51.51735, -0.060325
E1 2JN, 51.51547, -0.060117
E1 2JP, 51.51451, -0.060432
E1 2JR, 51.5145, -0.059625
E1 2JT, 51.5146, -0.059808
E1 2JU, 51.5146, -0.061595
E1 2JX, 51.51462, -0.063035
E1 2JY, 51.5146, -0.061047
E1 2JZ, 51.5128, -0.061671
E1 2LA, 51.5141, -0.061026
E1 2LB, 51.5137, -0.061633
E1 2LD, 51.51436, -0.058016
E1 2LE, 51.51414, -0.061297
E1 2LF, 51.5139, -0.061538
E1 2LG, 51.51351, -0.061425
E1 2LH, 51.51382, -0.061513
E1 2LJ, 51.51186, -0.061581
E1 2LL, 51.51332, -0.062875
E1 2LN, 51.51331, -0.063177
E1 2LP, 51.51389, -0.062547
E1 2LQ, 51.5128, -0.061671
E1 2LR, 51.51398, -0.062227
E1 2LS, 51.51435, -0.061317
E1 2LW, 51.51373, -0.063074
E1 2LX, 51.51336, -0.061763
E1 2LY, 51.51141, -0.061442
E1 2NA, 51.51325, -0.058597
E1 2NB, 51.51443, -0.058244
E1 2ND, 51.51268, -0.058549
E1 2NE, 51.51443, -0.059008
E1 2NF, 51.51274, -0.060377
E1 2NG, 51.51285, -0.058513
E1 2NH, 51.51259, -0.059158
E1 2NJ, 51.51241, -0.059886
E1 2NL, 51.51202, -0.059341
E1 2NN, 51.51209, -0.058718
E1 2NP, 51.5122, -0.057301
E1 2NQ, 51.51259, -0.059158
E1 2NR, 51.51204, -0.060479
E1 2NS, 51.51275, -0.058791
E1 2NT, 51.51287, -0.057791
E1 2NW, 51.51213, -0.05778
E1 2NX, 51.51403, -0.055191
E1 2PA, 51.51214, -0.054349
E1 2PB, 51.51254, -0.055759
E1 2PD, 51.51264, -0.055337
E1 2PE, 51.51257, -0.054763
E1 2PF, 51.51254, -0.055759
E1 2PG, 51.51191, -0.055671
E1 2PH, 51.5117, -0.059427
E1 2PJ, 51.51272, -0.056097
E1 2PL, 51.51256, -0.061062
E1 2PN, 51.51248, -0.056252
E1 2PP, 51.51361, -0.056636
E1 2PQ, 51.51448, -0.054754
E1 2PR, 51.51373, -0.056933
E1 2PS, 51.5145, -0.054984
E1 2PT, 51.51316, -0.057016
E1 2PU, 51.51304, -0.056617
E1 2PW, 51.51216, -0.056482
E1 2PX, 51.51213, -0.056021
E1 2PY, 51.51405, -0.054109
E1 2PZ, 51.5137, -0.061633
E1 2QA, 51.51374, -0.055203
E1 2QB, 51.51176, -0.055057
E1 2QD, 51.51173, -0.055851
E1 2QE, 51.51158, -0.05642
E1 2QF, 51.51121, -0.056724
E1 2QG, 51.51149, -0.055833
E1 2QH, 51.51149, -0.054362
E1 2QJ, 51.51122, -0.054446
E1 2QL, 51.51123, -0.055584
E1 2QN, 51.51128, -0.057542
E1 2QP, 51.51128, -0.060742
E1 2QQ, 51.51149, -0.054795
E1 2QR, 51.51363, -0.05577
E1 2QS, 51.51363, -0.05577
E1 2QT, 51.51305, -0.054959
E1 2QU, 51.51282, -0.057318
E1 2QW, 51.5113, -0.058766
E1 2QX, 51.51361, -0.05652
E1 2QY, 51.51369, -0.056993
E1 2QZ, 51.51379, -0.057969
E1 2RA, 51.51618, -0.060317
E1 2RB, 51.51599, -0.059994
E1 2RD, 51.51601, -0.059762
E1 2RE, 51.51436, -0.058016
E1 2RF, 51.51903, -0.058048
E1 2RG, 51.51903, -0.058048
E1 2RH, 51.51436, -0.058016
E1 2RJ, 51.51903, -0.058048
E1 2RL, 51.51411, -0.057926
E1 2RN, 51.51408, -0.057942
E1 2RP, 51.51903, -0.058048
E1 2RQ, 51.51405, -0.057496
E1 2RR, 51.51902, -0.058106
E1 2RS, 51.51405, -0.057496
E1 2RT, 51.51408, -0.057942
E1 2RU, 51.51902, -0.058106
E1 2RW, 51.51405, -0.057496
E1 2RX, 51.51411, -0.057926
E1 2RY, 51.51903, -0.058048
E1 2RZ, 51.51411, -0.057926
E1 2SA, 51.51411, -0.057926
E1 2SL, 51.51819, -0.061442
E1 2UX, 51.51903, -0.058048
E1 2UY, 51.51903, -0.058048
E1 2UZ, 51.51903, -0.058048
E1 2WA, 51.51903, -0.058048
E1 2WB, 51.51903, -0.058048
E1 2WD, 51.51903, -0.058048
E1 2WE, 51.51903, -0.058048
E1 2WF, 51.51903, -0.058048
E1 2WG, 51.51903, -0.058048
E1 2WH, 51.51903, -0.058048
E1 2WJ, 51.51902, -0.058106
E1 2WL, 51.51903, -0.058048
E1 2WN, 51.51903, -0.058048
E1 2WP, 51.51903, -0.058048
E1 2WQ, 51.51903, -0.058048
E1 2WR, 51.51903, -0.058048
E1 2WS, 51.51903, -0.058048
E1 2WT, 51.51903, -0.058048
E1 2WU, 51.51903, -0.058048
E1 2WW, 51.51903, -0.058048
E1 2WX, 51.51903, -0.058048
E1 2WY, 51.51903, -0.058048
E1 2WZ, 51.51903, -0.058048
E1 2XA, 51.51411, -0.057926
E1 2XB, 51.51411, -0.057926
E1 2XD, 51.51903, -0.058048
E1 2XE, 51.51903, -0.058048
E1 2XF, 51.51408, -0.057942
E1 2XG, 51.51903, -0.058048
E1 2XH, 51.51903, -0.058048
E1 2XJ, 51.51903, -0.058048
E1 2XL, 51.51902, -0.058106
E1 2XN, 51.51903, -0.058048
E1 2XP, 51.51903, -0.058048
E1 2XQ, 51.51903, -0.058048
E1 2XR, 51.51903, -0.058048
E1 2XS, 51.51903, -0.058048
E1 2XT, 51.51903, -0.058048
E1 2XU, 51.51903, -0.058048
E1 2XW, 51.51903, -0.058048
E1 2XX, 51.51903, -0.058048
E1 2XY, 51.51903, -0.058048
E1 2XZ, 51.51903, -0.058048
E1 2YL, 51.51903, -0.058048
E1 2YP, 51.51903, -0.058048
E1 2YT, 51.51903, -0.058048
E1 2YZ, 51.51903, -0.058048
E1 2ZQ, 51.51903, -0.058048
E1 3AA, 51.51902, -0.054647
E1 3AB, 51.51922, -0.055143
E1 3AD, 51.51941, -0.053261
E1 3AE, 51.51931, -0.053741
E1 3AF, 51.51903, -0.058048
E1 3AG, 51.51894, -0.049029
E1 3AH, 51.51942, -0.050421
E1 3AJ, 51.51843, -0.049267
E1 3AL, 51.51866, -0.053466
E1 3AN, 51.5177, -0.048693
E1 3AP, 51.51978, -0.053692
E1 3AQ, 51.51942, -0.051069
E1 3AR, 51.52016, -0.053243
E1 3AS, 51.51964, -0.053266
E1 3AT, 51.51897, -0.053107
E1 3AU, 51.51892, -0.053513
E1 3AW, 51.5177, -0.048693
E1 3AX, 51.5182, -0.053702
E1 3AY, 51.51868, -0.053681
E1 3AZ, 51.51883, -0.054468
E1 3BA, 51.5185, -0.055044
E1 3BB, 51.51827, -0.055111
E1 3BD, 51.5179, -0.055127
E1 3BE, 51.51741, -0.054528
E1 3BG, 51.51741, -0.054557
E1 3BH, 51.51821, -0.054091
E1 3BJ, 51.51766, -0.053235
E1 3BL, 51.51796, -0.053467
E1 3BN, 51.5183, -0.053222
E1 3BP, 51.51915, -0.052753
E1 3BQ, 51.5175, -0.053703
E1 3BS, 51.51976, -0.052871
E1 3BT, 51.51966, -0.052241
E1 3BU, 51.5185, -0.055044
E1 3BW, 51.51877, -0.052351
E1 3BX, 51.51914, -0.054051
E1 3BY, 51.51953, -0.052622
E1 3BZ, 51.51953, -0.052622
E1 3DA, 51.51918, -0.048687
E1 3DB, 51.51887, -0.047619
E1 3DD, 51.51666, -0.053652
E1 3DE, 51.52004, -0.050712
E1 3DF, 51.51635, -0.045868
E1 3DG, 51.51714, -0.042836
E1 3DH, 51.51695, -0.046361
E1 3DJ, 51.51686, -0.044664
E1 3DL, 51.51809, -0.049973
E1 3DN, 51.51809, -0.049959
E1 3DP, 51.51662, -0.046663
E1 3DQ, 51.52014, -0.042203
E1 3DR, 51.5162, -0.047863
E1 3DS, 51.5163, -0.048752
E1 3DT, 51.51597, -0.049458
E1 3DU, 51.51651, -0.054293
E1 3DW, 51.51659, -0.045973
E1 3DX, 51.51706, -0.048475
E1 3DY, 51.5171, -0.054224
E1 3DZ, 51.51809, -0.049959
E1 3EA, 51.51704, -0.049312
E1 3EB, 51.51695, -0.052818
E1 3ED, 51.51687, -0.051582
E1 3EE, 51.51743, -0.052034
E1 3EF, 51.51668, -0.050942
E1 3EG, 51.51604, -0.052857
E1 3EH, 51.51495, -0.053638
E1 3EJ, 51.5148, -0.054553
E1 3EL, 51.51502, -0.055106
E1 3EN, 51.51517, -0.054379
E1 3EP, 51.51584, -0.054148
E1 3EQ, 51.51522, -0.052921
E1 3ER, 51.51596, -0.053466
E1 3ES, 51.51619, -0.054797
E1 3ET, 51.51619, -0.054148
E1 3EU, 51.51641, -0.053634
E1 3EW, 51.51571, -0.054817
E1 3EX, 51.51698, -0.053927
E1 3EY, 51.51572, -0.052957
E1 3EZ, 51.51673, -0.050392
E1 3FA, 51.52004, -0.042697
E1 3FB, 51.52075, -0.050436
E1 3FD, 51.51959, -0.041246
E1 3FE, 51.52029, -0.041403
E1 3FF, 51.52054, -0.050128
E1 3FG, 51.5163, -0.055757
E1 3FH, 51.51969, -0.041746
E1 3FJ, 51.51998, -0.041719
E1 3FL, 51.51966, -0.041863
E1 3FN, 51.52014, -0.042203
E1 3FP, 51.51948, -0.042173
E1 3FQ, 51.51757, -0.041679
E1 3FR, 51.52034, -0.042353
E1 3FS, 51.52017, -0.04321
E1 3FT, 51.52046, -0.041886
E1 3FU, 51.5145, -0.053052
E1 3FW, 51.52004, -0.042697
E1 3FX, 51.5199, -0.043467
E1 3FY, 51.5199, -0.043467
E1 3FZ, 51.52007, -0.043676
E1 3GA, 51.51548, -0.053328
E1 3GB, 51.51701, -0.052715
E1 3HA, 51.5164, -0.051343
E1 3HB, 51.51599, -0.052311
E1 3HD, 51.51595, -0.051679
E1 3HE, 51.51746, -0.05271
E1 3HF, 51.51792, -0.052589
E1 3HG, 51.51773, -0.052266
E1 3HH, 51.51719, -0.05141
E1 3HJ, 51.51763, -0.050973
E1 3HL, 51.51742, -0.050506
E1 3HN, 51.51814, -0.049957
E1 3HP, 51.51829, -0.052069
E1 3HQ, 51.51764, -0.051722
E1 3HR, 51.51721, -0.050054
E1 3HS, 51.51661, -0.052761
E1 3HT, 51.5164, -0.052337
E1 3HU, 51.51884, -0.049884
E1 3HW, 51.51817, -0.051022
E1 3HX, 51.51814, -0.049957
E1 3HY, 51.51868, -0.049357
E1 3HZ, 51.51781, -0.048904
E1 3JA, 51.52035, -0.05028
E1 3JB, 51.51993, -0.050197
E1 3JD, 51.52004, -0.049702
E1 3JE, 51.51955, -0.049608
E1 3JF, 51.51975, -0.049167
E1 3JG, 51.51933, -0.049517
E1 3JH, 51.51991, -0.048728
E1 3JJ, 51.51925, -0.047545
E1 3JL, 51.51888, -0.048441
E1 3JN, 51.51903, -0.058048
E1 3JP, 51.5198, -0.049843
E1 3JQ, 51.52003, -0.049256
E1 3JR, 51.51758, -0.048943
E1 3JS, 51.52079, -0.048359
E1 3JT, 51.52053, -0.047894
E1 3JU, 51.52041, -0.049514
E1 3JX, 51.52053, -0.048557
E1 3JY, 51.52015, -0.047781
E1 3LA, 51.51903, -0.058048
E1 3LB, 51.51978, -0.048402
E1 3LE, 51.51966, -0.047196
E1 3LG, 51.52103, -0.049242
E1 3LH, 51.51978, -0.048402
E1 3LJ, 51.51915, -0.046195
E1 3LL, 51.51908, -0.045549
E1 3LN, 51.5193, -0.046015
E1 3LP, 51.51873, -0.045319
E1 3LQ, 51.52085, -0.048716
E1 3LU, 51.51984, -0.043412
E1 3LW, 51.51944, -0.045822
E1 3LX, 51.51992, -0.04299
E1 3LY, 51.52005, -0.042538
E1 3LZ, 51.52008, -0.042075
E1 3NA, 51.5194, -0.041571
E1 3NB, 51.51943, -0.042175
E1 3ND, 51.51809, -0.049959
E1 3NE, 51.51924, -0.043697
E1 3NG, 51.51833, -0.044399
E1 3NH, 51.51766, -0.041603
E1 3NJ, 51.51776, -0.040906
E1 3NL, 51.5178, -0.039781
E1 3NN, 51.5178, -0.039781
E1 3NP, 51.51937, -0.041644
E1 3NQ, 51.51943, -0.044338
E1 3NR, 51.51955, -0.044131
E1 3NS, 51.51593, -0.05106
E1 3NT, 51.51448, -0.052895
E1 3NU, 51.51845, -0.044019
E1 3NW, 51.5192, -0.041897
E1 3PA, 51.51538, -0.054355
E1 3PH, 51.51538, -0.054355
E1 3PJ, 51.51538, -0.054355
E1 3PL, 51.51538, -0.054355
E1 3PP, 51.51903, -0.058048
E1 3PZ, 51.51903, -0.058048
E1 3QA, 51.51538, -0.054355
E1 3QB, 51.51809, -0.049973
E1 3QD, 51.51903, -0.058048
E1 3QE, 51.51809, -0.049959
E1 3QF, 51.51538, -0.054355
E1 3QG, 51.51809, -0.049959
E1 3QH, 51.51809, -0.049959
E1 3QJ, 51.51903, -0.058048
E1 3QL, 51.51814, -0.049957
E1 3QN, 51.51903, -0.058048
E1 3QP, 51.51903, -0.058048
E1 3QQ, 51.51809, -0.049959
E1 3QR, 51.51903, -0.058048
E1 3QS, 51.51903, -0.058048
E1 3QT, 51.51903, -0.058048
E1 3QW, 51.51903, -0.058048
E1 3QX, 51.51903, -0.058048
E1 3QZ, 51.51903, -0.058048
E1 3TE, 51.51538, -0.054355
E1 3WA, 51.51903, -0.058048
E1 3WB, 51.51903, -0.058048
E1 3WD, 51.51903, -0.058048
E1 3WE, 51.51903, -0.058048
E1 3WF, 51.51903, -0.058048
E1 3WG, 51.51902, -0.058106
E1 3WH, 51.51902, -0.058106
E1 3WJ, 51.51902, -0.058106
E1 3WL, 51.51903, -0.058048
E1 3WP, 51.51903, -0.058048
E1 3WQ, 51.51902, -0.058106
E1 3WR, 51.51903, -0.058048
E1 3WS, 51.51903, -0.058048
E1 3WT, 51.51903, -0.058048
E1 3WU, 51.51903, -0.058048
E1 3WW, 51.51903, -0.058048
E1 3WX, 51.51903, -0.058048
E1 3WY, 51.51903, -0.058048
E1 3WZ, 51.51903, -0.058048
E1 3XQ, 51.51903, -0.058048
E1 3XT, 51.51903, -0.058048
E1 3YA, 51.51903, -0.058048
E1 3YL, 51.51903, -0.058048
E1 3YQ, 51.51903, -0.058048
E1 3ZQ, 51.51903, -0.058048
E1 4AA, 51.52222, -0.045299
E1 4AB, 51.52156, -0.048845
E1 4AD, 51.52246, -0.048965
E1 4AE, 51.52422, -0.049567
E1 4AF, 51.52252, -0.050231
E1 4AG, 51.52259, -0.046019
E1 4AH, 51.52227, -0.04733
E1 4AJ, 51.52284, -0.04755
E1 4AL, 51.52284, -0.04755
E1 4AN, 51.52327, -0.048137
E1 4AP, 51.52218, -0.048443
E1 4AQ, 51.5218, -0.047436
E1 4AR, 51.52223, -0.048931
E1 4AS, 51.52335, -0.049518
E1 4AT, 51.52348, -0.04918
E1 4AU, 51.52358, -0.050863
E1 4AW, 51.52195, -0.048338
E1 4AX, 51.52324, -0.051007
E1 4AY, 51.52317, -0.050087
E1 4AZ, 51.52284, -0.051197
E1 4BA, 51.5222, -0.049322
E1 4BB, 51.52208, -0.051518
E1 4BD, 51.51903, -0.058048
E1 4BE, 51.52245, -0.046226
E1 4BF, 51.51903, -0.058048
E1 4BG, 51.52155, -0.049292
E1 4BH, 51.52279, -0.044525
E1 4BJ, 51.52238, -0.044153
E1 4BL, 51.52238, -0.043678
E1 4BN, 51.5235, -0.043774
E1 4BP, 51.52518, -0.045533
E1 4BQ, 51.52151, -0.049265
E1 4BS, 51.52601, -0.046463
E1 4BT, 51.52528, -0.045182
E1 4BU, 51.52475, -0.044095
E1 4BW, 51.52412, -0.04392
E1 4BX, 51.5257, -0.048264
E1 4BY, 51.52569, -0.044069
E1 4BZ, 51.52605, -0.043794
E1 4DA, 51.52601, -0.042743
E1 4DB, 51.52625, -0.042877
E1 4DD, 51.52617, -0.043443
E1 4DE, 51.52615, -0.044871
E1 4DF, 51.52451, -0.042621
E1 4DG, 51.52505, -0.042179
E1 4DH, 51.52379, -0.042968
E1 4DL, 51.52576, -0.045176
E1 4DN, 51.52279, -0.038485
E1 4DP, 51.52287, -0.039015
E1 4DQ, 51.52382, -0.042347
E1 4DR, 51.52572, -0.043405
E1 4DS, 51.52304, -0.047095
E1 4DT, 51.52213, -0.046759
E1 4DU, 51.52241, -0.046401
E1 4DW, 51.52268, -0.038922
E1 4DX, 51.52263, -0.046723
E1 4DY, 51.52381, -0.048374
E1 4DZ, 51.52547, -0.049268
E1 4EA, 51.52492, -0.048528
E1 4EB, 51.52473, -0.047614
E1 4ED, 51.52473, -0.047614
E1 4EE, 51.52349, -0.046902
E1 4EF, 51.52438, -0.04486
E1 4EG, 51.52317, -0.045273
E1 4EH, 51.52368, -0.045914
E1 4EJ, 51.52464, -0.04606
E1 4EL, 51.52489, -0.045848
E1 4EN, 51.5252, -0.04608
E1 4EP, 51.52485, -0.046671
E1 4EQ, 51.52379, -0.046371
E1 4ER, 51.52545, -0.046761
E1 4ES, 51.52541, -0.047368
E1 4ET, 51.52559, -0.048442
E1 4EU, 51.52326, -0.044231
E1 4EW, 51.52446, -0.04689
E1 4EX, 51.52353, -0.045402
